League,College,Count,LeagueTotal,Percentage,Rank
NFL,Elizabeth City State University,8,24459,0.03270779672104338,132.0
NFL,Franklin & Marshall College,8,24459,0.03270779672104338,132.0
NFL,Mississippi College,8,24459,0.03270779672104338,132.0
NFL,Monmouth University,8,24459,0.03270779672104338,132.0
NFL,Morehead State University,8,24459,0.03270779672104338,132.0
NFL,Morningside College,8,24459,0.03270779672104338,132.0
NFL,Northern Michigan,8,24459,0.03270779672104338,132.0
NFL,Phillips,8,24459,0.03270779672104338,132.0
NFL,SW Oklahoma State University,8,24459,0.03270779672104338,132.0
NFL,Southern Utah University,8,24459,0.03270779672104338,132.0
NFL,St. Francis University,8,24459,0.03270779672104338,132.0
NFL,St. Mary's (MN),8,24459,0.03270779672104338,132.0
NFL,Truman State University,8,24459,0.03270779672104338,132.0
NFL,Tufts University,8,24459,0.03270779672104338,132.0
NFL,University of San Diego,8,24459,0.03270779672104338,132.0
NFL,Virginia State University,8,24459,0.03270779672104338,132.0
NFL,Wittenberg University,8,24459,0.03270779672104338,132.0
NFL,Austin,7,24459,0.028619322130912957,133.0
NFL,Austin Peay State University,7,24459,0.028619322130912957,133.0
NFL,California Lutheran,7,24459,0.028619322130912957,133.0
NFL,California State University-Northridge,7,24459,0.028619322130912957,133.0
NFL,Concordia-Moorhead (MN),7,24459,0.028619322130912957,133.0
NFL,Davis & Elkins College,7,24459,0.028619322130912957,133.0
NFL,Delta State University,7,24459,0.028619322130912957,133.0
NFL,Eastern New Mexico University,7,24459,0.028619322130912957,133.0
NFL,Geneva College,7,24459,0.028619322130912957,133.0
NFL,Grove City College,7,24459,0.028619322130912957,133.0
NFL,Gustavus Adolphus,7,24459,0.028619322130912957,133.0
NFL,Illinois Wesleyan University,7,24459,0.028619322130912957,133.0
NFL,Missouri Southern State University,7,24459,0.028619322130912957,133.0
NFL,Missouri Western State University,7,24459,0.028619322130912957,133.0
NFL,NE State (OK),7,24459,0.028619322130912957,133.0
NFL,Northwest Oklahoma State University,7,24459,0.028619322130912957,133.0
NFL,Occidental College,7,24459,0.028619322130912957,133.0
NFL,Oklahoma City University,7,24459,0.028619322130912957,133.0
NFL,Salem International University,7,24459,0.028619322130912957,133.0
NFL,Southwestern (TX),7,24459,0.028619322130912957,133.0
NFL,University of California-Santa Barbara,7,24459,0.028619322130912957,133.0
NFL,University of Findlay,7,24459,0.028619322130912957,133.0
NFL,University of Tennessee at Martin,7,24459,0.028619322130912957,133.0
NFL,Valparaiso University,7,24459,0.028619322130912957,133.0
NFL,Wayne State University,7,24459,0.028619322130912957,133.0
NFL,American International University,6,24459,0.02453084754078253,134.0
NFL,Augustana (SD),6,24459,0.02453084754078253,134.0
NFL,Beloit,6,24459,0.02453084754078253,134.0
NFL,Central Missouri State University,6,24459,0.02453084754078253,134.0
NFL,Clark (GA),6,24459,0.02453084754078253,134.0
NFL,Ferris State University,6,24459,0.02453084754078253,134.0
NFL,Humboldt State University,6,24459,0.02453084754078253,134.0
NFL,Iowa Central,6,24459,0.02453084754078253,134.0
NFL,Lawrence,6,24459,0.02453084754078253,134.0
NFL,Lebanon Valley College,6,24459,0.02453084754078253,134.0
NFL,Mankato State University,6,24459,0.02453084754078253,134.0
NFL,Marietta College,6,24459,0.02453084754078253,134.0
NFL,Mesa Community College,6,24459,0.02453084754078253,134.0
NFL,Midwestern State University,6,24459,0.02453084754078253,134.0
NFL,Mount Union College,6,24459,0.02453084754078253,134.0
NFL,Newberry College,6,24459,0.02453084754078253,134.0
NFL,Niagara University,6,24459,0.02453084754078253,134.0
NFL,Schreiner College,6,24459,0.02453084754078253,134.0
NFL,Scranton,6,24459,0.02453084754078253,134.0
NFL,Southern Arkansas University,6,24459,0.02453084754078253,134.0
NFL,St. Vincent,6,24459,0.02453084754078253,134.0
NFL,State University Ambrose,6,24459,0.02453084754078253,134.0
NFL,Trinity (CT),6,24459,0.02453084754078253,134.0
NFL,University of California-Riverside,6,24459,0.02453084754078253,134.0
NFL,University of Charleston,6,24459,0.02453084754078253,134.0
NFL,University of West Georgia,6,24459,0.02453084754078253,134.0
NFL,University of Wisconsin at Milwaukee,6,24459,0.02453084754078253,134.0
NFL,University of Wisconsin at Superior,6,24459,0.02453084754078253,134.0
NFL,University of Wisconsin at Whitewater,6,24459,0.02453084754078253,134.0
NFL,Western Ontario University,6,24459,0.02453084754078253,134.0
NFL,Williams College,6,24459,0.02453084754078253,134.0
NFL,Adams State University,5,24459,0.020442372950652113,135.0
NFL,Albright,5,24459,0.020442372950652113,135.0
NFL,Bethany (WV),5,24459,0.020442372950652113,135.0
NFL,Bloomsburg,5,24459,0.020442372950652113,135.0
NFL,Bowie State University,5,24459,0.020442372950652113,135.0
NFL,California State University-Chico,5,24459,0.020442372950652113,135.0
NFL,Carthage College,5,24459,0.020442372950652113,135.0
NFL,Chadron State University,5,24459,0.020442372950652113,135.0
NFL,College of Wooster,5,24459,0.020442372950652113,135.0
NFL,Colorado State-Pueblo,5,24459,0.020442372950652113,135.0
NFL,Davidson College,5,24459,0.020442372950652113,135.0
NFL,East Central (OK),5,24459,0.020442372950652113,135.0
NFL,East Stroudsburg University of Pennsylvania,5,24459,0.020442372950652113,135.0
NFL,Gardner-Webb University,5,24459,0.020442372950652113,135.0
NFL,Gettysburg College,5,24459,0.020442372950652113,135.0
NFL,Hillsdale College,5,24459,0.020442372950652113,135.0
NFL,Kutztown Universtiy of Pennsylvania,5,24459,0.020442372950652113,135.0
NFL,Linfield College,5,24459,0.020442372950652113,135.0
NFL,Manchester,5,24459,0.020442372950652113,135.0
NFL,Manhattan College,5,24459,0.020442372950652113,135.0
NFL,McMurry,5,24459,0.020442372950652113,135.0
NFL,Michigan Tech,5,24459,0.020442372950652113,135.0
NFL,Montclair State University,5,24459,0.020442372950652113,135.0
NFL,Morehouse College,5,24459,0.020442372950652113,135.0
NFL,Muskingum,5,24459,0.020442372950652113,135.0
NFL,New Haven,5,24459,0.020442372950652113,135.0
NFL,Northeast Oklahoma A&M College,5,24459,0.020442372950652113,135.0
NFL,Ohio Northern,5,24459,0.020442372950652113,135.0
NFL,Ouachita Baptist University,5,24459,0.020442372950652113,135.0
NFL,Pepperdine University,5,24459,0.020442372950652113,135.0
NFL,Rochester,5,24459,0.020442372950652113,135.0
NFL,Savannah State University,5,24459,0.020442372950652113,135.0
NFL,Shippensburg University of Pennsylvania,5,24459,0.020442372950652113,135.0
NFL,Slippery Rock University of Pennsylvania,5,24459,0.020442372950652113,135.0
NFL,Springfield College,5,24459,0.020442372950652113,135.0
NFL,St. John's University,5,24459,0.020442372950652113,135.0
NFL,Swarthmore College,5,24459,0.020442372950652113,135.0
NFL,U.S. International,5,24459,0.020442372950652113,135.0
NFL,University of Nebraska at Kearney,5,24459,0.020442372950652113,135.0
NFL,University of Vermont,5,24459,0.020442372950652113,135.0
NFL,University of Wisconsin at Oshkosh,5,24459,0.020442372950652113,135.0
NFL,University of Wisconsin at Platteville,5,24459,0.020442372950652113,135.0
NFL,West Virginia State University,5,24459,0.020442372950652113,135.0
NFL,Western Washington University,5,24459,0.020442372950652113,135.0
NFL,Whittier College,5,24459,0.020442372950652113,135.0
NFL,Widener University,5,24459,0.020442372950652113,135.0
NFL,Wiley College,5,24459,0.020442372950652113,135.0
NFL,Allen,4,24459,0.01635389836052169,136.0
NFL,Amherst College,4,24459,0.01635389836052169,136.0
NFL,Benedictine,4,24459,0.01635389836052169,136.0
NFL,Fisk,4,24459,0.01635389836052169,136.0
NFL,Fort Lewis,4,24459,0.01635389836052169,136.0
NFL,Georgia State University,4,24459,0.01635389836052169,136.0
NFL,Hobart and William Smith Colleges,4,24459,0.01635389836052169,136.0
NFL,Kalamazoo College,4,24459,0.01635389836052169,136.0
NFL,Lenoir-Rhyne College,4,24459,0.01635389836052169,136.0
NFL,Lombard College,4,24459,0.01635389836052169,136.0
NFL,Macalester,4,24459,0.01635389836052169,136.0
NFL,Nebraska Wesleyan,4,24459,0.01635389836052169,136.0
NFL,New Mex. Mil. InState University,4,24459,0.01635389836052169,136.0
NFL,Norwich University,4,24459,0.01635389836052169,136.0
NFL,Otterbein College,4,24459,0.01635389836052169,136.0
NFL,Pasadena City College,4,24459,0.01635389836052169,136.0
NFL,Redlands,4,24459,0.01635389836052169,136.0
NFL,Shepherd College,4,24459,0.01635389836052169,136.0
NFL,St. Lawrence University,4,24459,0.01635389836052169,136.0
NFL,St. Norbert,4,24459,0.01635389836052169,136.0
NFL,St. Olaf,4,24459,0.01635389836052169,136.0
NFL,University of Dubuque,4,24459,0.01635389836052169,136.0
NFL,University of Minnesota-Duluth,4,24459,0.01635389836052169,136.0
NFL,University of North Carolina at Wilmington,4,24459,0.01635389836052169,136.0
NFL,University of Portland,4,24459,0.01635389836052169,136.0
NFL,Ursinus College,4,24459,0.01635389836052169,136.0
NFL,Yankton College,4,24459,0.01635389836052169,136.0
NFL,Augsburg,3,24459,0.012265423770391266,137.0
NFL,Azusa Pacific,3,24459,0.012265423770391266,137.0
NFL,Baker,3,24459,0.012265423770391266,137.0
NFL,Birmingham-Southern,3,24459,0.012265423770391266,137.0
NFL,British Columbia,3,24459,0.012265423770391266,137.0
NFL,California State University-Hayward,3,24459,0.012265423770391266,137.0
NFL,Carleton,3,24459,0.012265423770391266,137.0
NFL,Central Washington University,3,24459,0.012265423770391266,137.0
NFL,Cheyney University of Pennsylvania,3,24459,0.012265423770391266,137.0
NFL,Clarion University of Pennsylvania,3,24459,0.012265423770391266,137.0
NFL,Fairmont State University,3,24459,0.012265423770391266,137.0
NFL,Fayetteville State University,3,24459,0.012265423770391266,137.0
NFL,Frostburg State University,3,24459,0.012265423770391266,137.0
NFL,Hampden-Sydney College,3,24459,0.012265423770391266,137.0
NFL,Hastings College,3,24459,0.012265423770391266,137.0
NFL,Illinois Tech,3,24459,0.012265423770391266,137.0
NFL,Kings Point,3,24459,0.012265423770391266,137.0
NFL,Knox College,3,24459,0.012265423770391266,137.0
NFL,Lake Forest College,3,24459,0.012265423770391266,137.0
NFL,Lane College,3,24459,0.012265423770391266,137.0
NFL,Lindenwood University,3,24459,0.012265423770391266,137.0
NFL,Livingstone,3,24459,0.012265423770391266,137.0
NFL,Loras College,3,24459,0.012265423770391266,137.0
NFL,Loyola Univerity-New Orleans,3,24459,0.012265423770391266,137.0
NFL,Luther College,3,24459,0.012265423770391266,137.0
NFL,Manitoba,3,24459,0.012265423770391266,137.0
NFL,Mars Hill College,3,24459,0.012265423770391266,137.0
NFL,McGill,3,24459,0.012265423770391266,137.0
NFL,Menlo College,3,24459,0.012265423770391266,137.0
NFL,Mercer University,3,24459,0.012265423770391266,137.0
NFL,Millersville,3,24459,0.012265423770391266,137.0
NFL,Minnesota State University-Mankato,3,24459,0.012265423770391266,137.0
NFL,Mount San Antonio College,3,24459,0.012265423770391266,137.0
NFL,North Central,3,24459,0.012265423770391266,137.0
NFL,Northern State Univ.,3,24459,0.012265423770391266,137.0
NFL,Old Dominion University,3,24459,0.012265423770391266,137.0
NFL,Providence College,3,24459,0.012265423770391266,137.0
NFL,Regina (Canada),3,24459,0.012265423770391266,137.0
NFL,Rhodes College,3,24459,0.012265423770391266,137.0
NFL,Robert Morris University,3,24459,0.012265423770391266,137.0
NFL,St. John's (MN),3,24459,0.012265423770391266,137.0
NFL,St. Joseph's (IN),3,24459,0.012265423770391266,137.0
NFL,St. Joseph's (PA),3,24459,0.012265423770391266,137.0
NFL,Stillman,3,24459,0.012265423770391266,137.0
NFL,Thiel College,3,24459,0.012265423770391266,137.0
NFL,University at Albany,3,24459,0.012265423770391266,137.0
NFL,University of Texas at San Antonio,3,24459,0.012265423770391266,137.0
NFL,University of Wisconsin at Stevens Point,3,24459,0.012265423770391266,137.0
NFL,Wesley College,3,24459,0.012265423770391266,137.0
NFL,West Liberty State College,3,24459,0.012265423770391266,137.0
NFL,Western Oregon University,3,24459,0.012265423770391266,137.0
NFL,Western State (CO),3,24459,0.012265423770391266,137.0
NFL,Westminster (PA),3,24459,0.012265423770391266,137.0
NFL,Wheaton College,3,24459,0.012265423770391266,137.0
NFL,Willamette University,3,24459,0.012265423770391266,137.0
NFL,William Jewell College,3,24459,0.012265423770391266,137.0
NFL,William Penn University,3,24459,0.012265423770391266,137.0
NFL,Wofford College,3,24459,0.012265423770391266,137.0
NFL,Albion College,2,24459,0.008176949180260846,138.0
NFL,Allegheny,2,24459,0.008176949180260846,138.0
NFL,Anderson (IN),2,24459,0.008176949180260846,138.0
NFL,Ark-Monticello,2,24459,0.008176949180260846,138.0
NFL,Arnold,2,24459,0.008176949180260846,138.0
NFL,Augustana (IL),2,24459,0.008176949180260846,138.0
NFL,Bates,2,24459,0.008176949180260846,138.0
NFL,Bemidji State University,2,24459,0.008176949180260846,138.0
NFL,Bridgeport,2,24459,0.008176949180260846,138.0
NFL,Brockport State University,2,24459,0.008176949180260846,138.0
NFL,Brooklyn College-The City University of New York,2,24459,0.008176949180260846,138.0
NFL,Butte JC (CA),2,24459,0.008176949180260846,138.0
NFL,CCNY,2,24459,0.008176949180260846,138.0
NFL,Calgary,2,24459,0.008176949180260846,138.0
NFL,Central College (IA),2,24459,0.008176949180260846,138.0
NFL,Chapman University,2,24459,0.008176949180260846,138.0
NFL,Christian Brothers (MO),2,24459,0.008176949180260846,138.0
NFL,Coe College,2,24459,0.008176949180260846,138.0
NFL,Col. of Emporia,2,24459,0.008176949180260846,138.0
NFL,Colorado Col.,2,24459,0.008176949180260846,138.0
NFL,Colorado School of the Mines,2,24459,0.008176949180260846,138.0
NFL,Concordia (QB),2,24459,0.008176949180260846,138.0
NFL,Culver-Stockton,2,24459,0.008176949180260846,138.0
NFL,Defiance,2,24459,0.008176949180260846,138.0
NFL,Delaware Valley,2,24459,0.008176949180260846,138.0
NFL,Dickinson College,2,24459,0.008176949180260846,138.0
NFL,Doane,2,24459,0.008176949180260846,138.0
NFL,EaState University Montana,2,24459,0.008176949180260846,138.0
NFL,El Camino College,2,24459,0.008176949180260846,138.0
NFL,Evangel (MO),2,24459,0.008176949180260846,138.0
NFL,Fort Hays State University,2,24459,0.008176949180260846,138.0
NFL,Franklin (IN),2,24459,0.008176949180260846,138.0
NFL,Graceland College (IA),2,24459,0.008176949180260846,138.0
NFL,Harding University,2,24459,0.008176949180260846,138.0
NFL,Hiram College,2,24459,0.008176949180260846,138.0
NFL,Jacksonville University,2,24459,0.008176949180260846,138.0
NFL,Jamestown,2,24459,0.008176949180260846,138.0
NFL,Kenyon College,2,24459,0.008176949180260846,138.0
NFL,Knoxville,2,24459,0.008176949180260846,138.0
NFL,La Salle University,2,24459,0.008176949180260846,138.0
NFL,Lock Haven University of Pennsylvania,2,24459,0.008176949180260846,138.0
NFL,Long Beach City College,2,24459,0.008176949180260846,138.0
NFL,Long Island University-Brooklyn Campus,2,24459,0.008176949180260846,138.0
NFL,Marist College,2,24459,0.008176949180260846,138.0
NFL,Middlebury College,2,24459,0.008176949180260846,138.0
NFL,Millsaps,2,24459,0.008176949180260846,138.0
NFL,Minot State University,2,24459,0.008176949180260846,138.0
NFL,Missouri Valley College,2,24459,0.008176949180260846,138.0
NFL,Monmouth (IL),2,24459,0.008176949180260846,138.0
NFL,Montana Tech,2,24459,0.008176949180260846,138.0
NFL,Moorhead State (MN),2,24459,0.008176949180260846,138.0
NFL,Oglethorpe,2,24459,0.008176949180260846,138.0
NFL,Oklahoma Baptist University,2,24459,0.008176949180260846,138.0
NFL,Olivet College,2,24459,0.008176949180260846,138.0
NFL,Oregon Tech,2,24459,0.008176949180260846,138.0
NFL,Ottawa (KS),2,24459,0.008176949180260846,138.0
NFL,Pacific (OR),2,24459,0.008176949180260846,138.0
NFL,Pacific Lutheran,2,24459,0.008176949180260846,138.0
NFL,Parsons College,2,24459,0.008176949180260846,138.0
NFL,Peru State University,2,24459,0.008176949180260846,138.0
NFL,Puget Sound,2,24459,0.008176949180260846,138.0
NFL,Queens (Canada),2,24459,0.008176949180260846,138.0
NFL,Randolph-Macon College,2,24459,0.008176949180260846,138.0
NFL,Rose-Hulman Institute of Technology,2,24459,0.008176949180260846,138.0
NFL,SE Oklahoma State University,2,24459,0.008176949180260846,138.0
NFL,Santa Monica College (CA),2,24459,0.008176949180260846,138.0
NFL,Schuylkill College,2,24459,0.008176949180260846,138.0
NFL,Sherman Indian,2,24459,0.008176949180260846,138.0
NFL,Simon Fraser,2,24459,0.008176949180260846,138.0
NFL,Simpson College,2,24459,0.008176949180260846,138.0
NFL,Southern Oregon,2,24459,0.008176949180260846,138.0
NFL,Southwestern (KS),2,24459,0.008176949180260846,138.0
NFL,St. Anselm College,2,24459,0.008176949180260846,138.0
NFL,St. Augustine's College,2,24459,0.008176949180260846,138.0
NFL,St. Edward's University,2,24459,0.008176949180260846,138.0
NFL,St. Mary's (Canada),2,24459,0.008176949180260846,138.0
NFL,St. Mary's (KS),2,24459,0.008176949180260846,138.0
NFL,St. Mary's (TX),2,24459,0.008176949180260846,138.0
NFL,St. Viator College,2,24459,0.008176949180260846,138.0
NFL,Sul Ross State University,2,24459,0.008176949180260846,138.0
NFL,Tarkio College,2,24459,0.008176949180260846,138.0
NFL,Tennessee Wesleyan,2,24459,0.008176949180260846,138.0
NFL,Trinity Valley CC (TX),2,24459,0.008176949180260846,138.0
NFL,Union (NY),2,24459,0.008176949180260846,138.0
NFL,Union (TN),2,24459,0.008176949180260846,138.0
NFL,University of Evansville,2,24459,0.008176949180260846,138.0
NFL,University of Sioux Falls,2,24459,0.008176949180260846,138.0
NFL,University of Wisconsin at Eau Claire,2,24459,0.008176949180260846,138.0
NFL,University of Wisconsin at Stout,2,24459,0.008176949180260846,138.0
NFL,Upper Iowa University,2,24459,0.008176949180260846,138.0
NFL,Upsala College,2,24459,0.008176949180260846,138.0
NFL,Washington (MD),2,24459,0.008176949180260846,138.0
NFL,West Virginia Tech,2,24459,0.008176949180260846,138.0
NFL,Westminster College,2,24459,0.008176949180260846,138.0
NFL,Whitworth College,2,24459,0.008176949180260846,138.0
NFL,Wingate University,2,24459,0.008176949180260846,138.0
NFL,Albany State (GA),1,24459,0.004088474590130423,139.0
NFL,Alfred,1,24459,0.004088474590130423,139.0
NFL,Allentown College,1,24459,0.004088474590130423,139.0
NFL,Alma,1,24459,0.004088474590130423,139.0
NFL,American College of Physical Education,1,24459,0.004088474590130423,139.0
NFL,American International College,1,24459,0.004088474590130423,139.0
NFL,Amherst,1,24459,0.004088474590130423,139.0
NFL,Anahuac (Mexico),1,24459,0.004088474590130423,139.0
NFL,Antelope Valley JC,1,24459,0.004088474590130423,139.0
NFL,Apprentice,1,24459,0.004088474590130423,139.0
NFL,Arkansas A&M,1,24459,0.004088474590130423,139.0
NFL,Assumption College,1,24459,0.004088474590130423,139.0
NFL,Augusta State (GA),1,24459,0.004088474590130423,139.0
NFL,Augustana College,1,24459,0.004088474590130423,139.0
NFL,Austria Technical,1,24459,0.004088474590130423,139.0
NFL,Bakersfield JC,1,24459,0.004088474590130423,139.0
NFL,Belgrade,1,24459,0.004088474590130423,139.0
NFL,Bentley College,1,24459,0.004088474590130423,139.0
NFL,Bethany (KS),1,24459,0.004088474590130423,139.0
NFL,Bliss,1,24459,0.004088474590130423,139.0
NFL,Bluffton,1,24459,0.004088474590130423,139.0
NFL,Brandeis,1,24459,0.004088474590130423,139.0
NFL,Buena Vista,1,24459,0.004088474590130423,139.0
NFL,California State University-Bakersfield,1,24459,0.004088474590130423,139.0
NFL,California Western Uiversity,1,24459,0.004088474590130423,139.0
NFL,Campion,1,24459,0.004088474590130423,139.0
NFL,Carroll (MT),1,24459,0.004088474590130423,139.0
NFL,Central Connecticut State University,1,24459,0.004088474590130423,139.0
NFL,Central Florida Community College,1,24459,0.004088474590130423,139.0
NFL,Clarkson University,1,24459,0.004088474590130423,139.0
NFL,Clinch Valley,1,24459,0.004088474590130423,139.0
NFL,Col. of Idaho,1,24459,0.004088474590130423,139.0
NFL,Col. of the Sequoias,1,24459,0.004088474590130423,139.0
NFL,Concordia (WI),1,24459,0.004088474590130423,139.0
NFL,Concordia-State UniversityPaul (MN),1,24459,0.004088474590130423,139.0
NFL,Contra Costa JC,1,24459,0.004088474590130423,139.0
NFL,Corpus Christi,1,24459,0.004088474590130423,139.0
NFL,Cortland State University,1,24459,0.004088474590130423,139.0
NFL,Dakota Wesleyan,1,24459,0.004088474590130423,139.0
NFL,Dana,1,24459,0.004088474590130423,139.0
NFL,Deakin (Australia),1,24459,0.004088474590130423,139.0
NFL,Detroit Tech,1,24459,0.004088474590130423,139.0
NFL,Drexel University,1,24459,0.004088474590130423,139.0
NFL,DuPage (IL),1,24459,0.004088474590130423,139.0
NFL,Earlham,1,24459,0.004088474590130423,139.0
NFL,Edinboro,1,24459,0.004088474590130423,139.0
NFL,Edward Waters,1,24459,0.004088474590130423,139.0
NFL,Elmhurst,1,24459,0.004088474590130423,139.0
NFL,Flagler College,1,24459,0.004088474590130423,139.0
NFL,Franklin (OH),1,24459,0.004088474590130423,139.0
NFL,Frederick College,1,24459,0.004088474590130423,139.0
NFL,Fullerton JC,1,24459,0.004088474590130423,139.0
NFL,General Motors Institute,1,24459,0.004088474590130423,139.0
NFL,Geneseo State University,1,24459,0.004088474590130423,139.0
NFL,George Fox University,1,24459,0.004088474590130423,139.0
NFL,Grinnell College,1,24459,0.004088474590130423,139.0
NFL,Grossmont College,1,24459,0.004088474590130423,139.0
NFL,Guilford College,1,24459,0.004088474590130423,139.0
NFL,Henderson JC,1,24459,0.004088474590130423,139.0
NFL,Hibbing CC (MN),1,24459,0.004088474590130423,139.0
NFL,Holy Cross (IN),1,24459,0.004088474590130423,139.0
NFL,ITESM Monterey,1,24459,0.004088474590130423,139.0
NFL,Illinois Benedictine,1,24459,0.004088474590130423,139.0
NFL,Iona College,1,24459,0.004088474590130423,139.0
NFL,Iowa Wesleyan College,1,24459,0.004088474590130423,139.0
NFL,Itawamba JC,1,24459,0.004088474590130423,139.0
NFL,Ithaca College,1,24459,0.004088474590130423,139.0
NFL,King Alfred's (England),1,24459,0.004088474590130423,139.0
NFL,La Verne,1,24459,0.004088474590130423,139.0
NFL,Lakeland Community College,1,24459,0.004088474590130423,139.0
NFL,Laney College,1,24459,0.004088474590130423,139.0
NFL,Lewis & Clark Community College,1,24459,0.004088474590130423,139.0
NFL,Lincoln College,1,24459,0.004088474590130423,139.0
NFL,Los Angeles City College,1,24459,0.004088474590130423,139.0
NFL,Loyola College in Maryland,1,24459,0.004088474590130423,139.0
NFL,MacMurray College,1,24459,0.004088474590130423,139.0
NFL,Marion Military Institute,1,24459,0.004088474590130423,139.0
NFL,Mary Hardin-Baylor,1,24459,0.004088474590130423,139.0
NFL,McPherson,1,24459,0.004088474590130423,139.0
NFL,Mercyhurst College,1,24459,0.004088474590130423,139.0
NFL,Mesa State University,1,24459,0.004088474590130423,139.0
NFL,Miles College,1,24459,0.004088474590130423,139.0
NFL,Milton,1,24459,0.004088474590130423,139.0
NFL,Minnesota-Crookston,1,24459,0.004088474590130423,139.0
NFL,Miramonte JC,1,24459,0.004088474590130423,139.0
NFL,Mississippi Delta Community College,1,24459,0.004088474590130423,139.0
NFL,Missouri S&T University,1,24459,0.004088474590130423,139.0
NFL,Moriane Valley CC (IL),1,24459,0.004088474590130423,139.0
NFL,Mount Senario,1,24459,0.004088474590130423,139.0
NFL,Mount State University Mary's,1,24459,0.004088474590130423,139.0
NFL,NE Illinois,1,24459,0.004088474590130423,139.0
NFL,New York Tech,1,24459,0.004088474590130423,139.0
NFL,Newport (Wales),1,24459,0.004088474590130423,139.0
NFL,North (MI),1,24459,0.004088474590130423,139.0
NFL,North Dakota-Ellendale,1,24459,0.004088474590130423,139.0
NFL,North Park University,1,24459,0.004088474590130423,139.0
NFL,Northern Virginia CC,1,24459,0.004088474590130423,139.0
NFL,Northland (WI),1,24459,0.004088474590130423,139.0
NFL,Northwestern State University,1,24459,0.004088474590130423,139.0
NFL,Northwood College,1,24459,0.004088474590130423,139.0
NFL,Oberlin College,1,24459,0.004088474590130423,139.0
NFL,Ohio Dominican University,1,24459,0.004088474590130423,139.0
NFL,Ohio Wesleyan University,1,24459,0.004088474590130423,139.0
NFL,Palomar College,1,24459,0.004088474590130423,139.0
NFL,Park,1,24459,0.004088474590130423,139.0
NFL,Paul Quinn,1,24459,0.004088474590130423,139.0
NFL,Philander Smith,1,24459,0.004088474590130423,139.0
NFL,Phoenix College (JC),1,24459,0.004088474590130423,139.0
NFL,Pierce College (CA),1,24459,0.004088474590130423,139.0
NFL,Pittsburgh-Johnstown,1,24459,0.004088474590130423,139.0
NFL,Plymouth State University,1,24459,0.004088474590130423,139.0
NFL,Principia,1,24459,0.004088474590130423,139.0
NFL,Rensselaer Polytechnic Institute,1,24459,0.004088474590130423,139.0
NFL,Rider,1,24459,0.004088474590130423,139.0
NFL,Rocky Mountain,1,24459,0.004088474590130423,139.0
NFL,Rose State University,1,24459,0.004088474590130423,139.0
NFL,Rowan University,1,24459,0.004088474590130423,139.0
NFL,Rust,1,24459,0.004088474590130423,139.0
NFL,Rutgers-Camden,1,24459,0.004088474590130423,139.0
NFL,Sacred Heart University,1,24459,0.004088474590130423,139.0
NFL,Salisbury,1,24459,0.004088474590130423,139.0
NFL,Santa Rosa JC,1,24459,0.004088474590130423,139.0
NFL,Saskatchewan,1,24459,0.004088474590130423,139.0
NFL,Seattle University,1,24459,0.004088474590130423,139.0
NFL,Seton Hall University,1,24459,0.004088474590130423,139.0
NFL,Shaw University,1,24459,0.004088474590130423,139.0
NFL,Sherbrooke,1,24459,0.004088474590130423,139.0
NFL,Shreiner College,1,24459,0.004088474590130423,139.0
NFL,Snow College (UT),1,24459,0.004088474590130423,139.0
NFL,Spring Hill,1,24459,0.004088474590130423,139.0
NFL,St. Ambrose University,1,24459,0.004088474590130423,139.0
NFL,St. Bernard,1,24459,0.004088474590130423,139.0
NFL,St. Edmonds,1,24459,0.004088474590130423,139.0
NFL,St. Edward's,1,24459,0.004088474590130423,139.0
NFL,St. Paul's,1,24459,0.004088474590130423,139.0
NFL,Sterling University,1,24459,0.004088474590130423,139.0
NFL,Still,1,24459,0.004088474590130423,139.0
NFL,Stony Brook University,1,24459,0.004088474590130423,139.0
NFL,Tabor,1,24459,0.004088474590130423,139.0
NFL,Taft College,1,24459,0.004088474590130423,139.0
NFL,Taylor,1,24459,0.004088474590130423,139.0
NFL,Tiffin,1,24459,0.004088474590130423,139.0
NFL,Toronto,1,24459,0.004088474590130423,139.0
NFL,Tusculum,1,24459,0.004088474590130423,139.0
NFL,Tyler JC,1,24459,0.004088474590130423,139.0
NFL,Univ. of the South,1,24459,0.004088474590130423,139.0
NFL,University of Alberta,1,24459,0.004088474590130423,139.0
NFL,University of Indianapolis,1,24459,0.004088474590130423,139.0
NFL,University of Minnesota-Crookston,1,24459,0.004088474590130423,139.0
NFL,University of North Carolina at Charlotte,1,24459,0.004088474590130423,139.0
NFL,University of Pretoria,1,24459,0.004088474590130423,139.0
NFL,University of South Alabama,1,24459,0.004088474590130423,139.0
NFL,University of Wisconsin at River Falls,1,24459,0.004088474590130423,139.0
NFL,Urbana,1,24459,0.004088474590130423,139.0
NFL,Valencia Community College,1,24459,0.004088474590130423,139.0
NFL,Wagner College,1,24459,0.004088474590130423,139.0
NFL,Wake Technical CC,1,24459,0.004088474590130423,139.0
NFL,Walla Walla Community College,1,24459,0.004088474590130423,139.0
NFL,Weber JC,1,24459,0.004088474590130423,139.0
NFL,Wesleyan,1,24459,0.004088474590130423,139.0
NFL,Western Colorado University,1,24459,0.004088474590130423,139.0
NFL,Western Montana University,1,24459,0.004088474590130423,139.0
NFL,Western Nebraska CC-Scottsbluff,1,24459,0.004088474590130423,139.0
NFL,Western New Mexico University,1,24459,0.004088474590130423,139.0
